Timestamp,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Pack_V,Cell_Delta_V,Temp1,Temp2,Current,SOC,FG_Voltage,FG_Current,FG_Temp,Remaining_Cap,Full_Cap,Design_Cap,Avg_Current,Time_Empty,Time_Full,Internal_Temp,Cycle_Count,SOH,Charging_V,Charging_I,Max_Temp,Min_Temp,Max_Chg_Curr,Max_Dsg_Curr
2025-07-18 08:39:47.234,3355,3353,3353,3349,3355,3356,3350,3349,26820,7,299.5,301.9,2.718,66,26856000,2.608,300.9,4190,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:48.354,3355,3352,3353,3349,3354,3356,3350,3349,26820,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4191,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:49.472,3355,3353,3353,3349,3354,3356,3350,3349,26819,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4191,6412,6912,1.305,65535,102,302.1,2,93,0,0,0,0,0,0
2025-07-18 08:39:50.595,3355,3353,3353,3349,3354,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4191,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:51.714,3355,3353,3353,3349,3355,3356,3350,3349,26820,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4192,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:52.834,3355,3353,3353,3349,3355,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4192,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:53.957,3356,3353,3353,3350,3354,3356,3350,3349,26823,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4193,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:55.075,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4193,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:56.195,3355,3353,3353,3349,3355,3356,3350,3349,26820,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4194,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:57.317,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4194,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:39:58.435,3356,3353,3353,3349,3355,3356,3350,3349,26820,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4194,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
